hdf_file,hydrograph_id,split,compare_kind,series_name,hgn_length,hdf_length,corr,nrmse_z,rmse,max_abs_diff,ref_peak_index,candidate_peak_index,peak_index_diff,ref_peak,candidate_peak,peak_ratio,exact_or_close,hgn_file
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H6,train,precipitation,Event Conditions/Unsteady/Boundary Conditions/Precipitation Hydrographs/2D: per2,239,100,0.8533108173127907,0.5416441316717264,25.22339206137516,55.65024543059646,106,87,-19,2.4717367757268316,57.482151031,23.25577367116568,0.0,/mnt/8tb_hdd2/joyce/train/M80_Pr_H6.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H7,train,inflow,event_upstreamBC1,239,31,0.3372116268099499,1.1513369386848056,1308.3271438100592,1884.2201730586266,238,112,-126,3066.6669921875,3812.946467066,1.2433519768464223,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H7.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H7,train,inflow,event_upstreamBC2,239,31,0.141055556596071,1.3106826033818628,1719.3877718762553,2508.949645755909,222,112,-110,2997.9831932773104,3812.946467066,1.2718371722750703,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H7.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H7,train,inflow,result_upstreamBC1,239,239,0.3371090005778464,1.1514260718102172,1313.9883263164854,1894.124142703125,238,112,-126,3050.00048828125,3812.946467066,1.250146182505921,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H7.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H7,train,inflow,result_upstreamBC2,239,239,0.13524589417308336,1.3151076806306898,1728.0729974145913,2515.5522432890625,224,112,-112,3000.0,3812.946467066,1.2709821556886667,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H7.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H7,train,inflow,result_upstreamBC1_flow_per_face_sum,239,239,0.33710900367106295,1.1514260691237943,1313.988324837183,1894.124112185547,238,112,-126,3050.0003967285156,3812.946467066,1.2501462200319167,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H7.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H7,train,inflow,result_upstreamBC2_flow_per_face_sum,239,239,0.13524589417308336,1.3151076806306898,1728.0729974145913,2515.5522432890625,224,112,-112,3000.0,3812.946467066,1.2709821556886667,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H7.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H7,train,precipitation,Event Conditions/Unsteady/Boundary Conditions/Precipitation Hydrographs/2D: per2,239,100,0.8534052784869833,0.5414697064712221,26.05389526311792,58.050872567596464,106,87,-19,2.4717367757268316,59.882778168,24.227004572681913,0.0,/mnt/8tb_hdd2/joyce/train/M80_Pr_H7.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H8,train,inflow,event_upstreamBC1,239,31,0.2918518277930235,1.1900824947935134,1129.8797499578347,1656.3174052865295,238,112,-126,3066.6669921875,3664.160580838,1.1948348451829454,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H8.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H8,train,inflow,event_upstreamBC2,239,31,0.09293890371387944,1.3468935342380415,1525.2689320466484,2330.0429337791766,222,112,-110,2997.9831932773104,3664.160580838,1.2222085130612235,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H8.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H8,train,inflow,result_upstreamBC1,239,239,0.29181605311796305,1.1901125550821126,1133.9958277247163,1664.160580838,238,112,-126,3050.00048828125,3664.160580838,1.2013639325359073,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H8.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H8,train,inflow,result_upstreamBC2,239,239,0.08701354753216779,1.3512856489046514,1532.985959082716,2344.160580838,224,112,-112,3000.0,3664.160580838,1.2213868602793334,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H8.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H8,train,inflow,result_upstreamBC1_flow_per_face_sum,239,239,0.29181605646154535,1.1901125522726452,1133.995826431522,1664.1605198028437,238,112,-126,3050.0003967285156,3664.160580838,1.201363968597592,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H8.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H8,train,inflow,result_upstreamBC2_flow_per_face_sum,239,239,0.08701354753216779,1.3512856489046514,1532.985959082716,2344.160580838,224,112,-112,3000.0,3664.160580838,1.2213868602793334,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H8.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H8,train,precipitation,Event Conditions/Unsteady/Boundary Conditions/Precipitation Hydrographs/2D: per2,239,100,0.8534199725579512,0.5414425684078567,27.72535573616121,61.42411780659646,106,87,-19,2.4717367757268316,63.256023407,25.591731299300317,0.0,/mnt/8tb_hdd2/joyce/train/M80_Pr_H8.txt
