hydrograph_id,transition_index,all_face_abs_max,all_face_count,all_face_mae,all_face_near_zero_fraction,all_face_negative_fraction,all_face_positive_fraction,all_face_rms,zone3_internal_abs_max,zone3_internal_count,zone3_internal_mae,zone3_internal_near_zero_fraction,zone3_internal_negative_fraction,zone3_internal_positive_fraction,zone3_internal_rms,zone3_touch_abs_max,zone3_touch_count,zone3_touch_mae,zone3_touch_near_zero_fraction,zone3_touch_negative_fraction,zone3_touch_positive_fraction,zone3_touch_rms
H10,51,3006468.25,28633,48081.241648225834,0.07023364649181014,0.46862012363356964,0.46118115461181153,190997.55821452555,2438456.75,2015,21719.278068474116,0.12406947890818859,0.45359801488833745,0.42233250620347396,143911.77669759392,2438456.75,3564,33781.043533955926,0.13804713804713806,0.4424803591470258,0.41947250280583614,168819.5746410459
H10,52,3089556.25,28633,49994.16064781382,0.06943037753640904,0.4670834351971501,0.4634861872664408,201310.71594456595,2641823.0,2015,22356.413751687098,0.12258064516129032,0.45558312655086847,0.4218362282878412,150587.42928012722,2641823.0,3564,34910.703546365825,0.13720538720538722,0.44332210998877664,0.41947250280583614,175732.45156333767
H10,53,3164673.0,28633,51390.791565885615,0.06862710858100793,0.4634861872664408,0.46795655362693395,208027.9030371273,2805517.5,2015,22872.738573304734,0.12258064516129032,0.45459057071960296,0.42332506203473946,156171.37391830795,2805517.5,3564,35790.309304034396,0.13720538720538722,0.44276094276094274,0.42031425364758696,181277.93581311204
H10,54,3285202.0,28633,52887.179131114164,0.0682778612090944,0.46034296091921906,0.47137917787168654,214770.3298356844,2962117.5,2015,23370.18242489036,0.12158808933002481,0.45558312655086847,0.4228287841191067,161596.02286155414,2962117.5,3564,36650.38928883501,0.1360830527497194,0.44332210998877664,0.42059483726150393,186730.66285566497
H10,55,3478888.75,28633,54539.93170281059,0.0682080117347117,0.4573394335207628,0.4744525547445255,221897.584741763,3126084.0,2015,23882.421951020202,0.12158808933002481,0.45707196029776676,0.42133995037220845,167358.77199387588,3126084.0,3564,37533.40389609184,0.1360830527497194,0.4444444444444444,0.41947250280583614,192485.70703128108
H10,56,3675099.5,28633,56133.55900675497,0.06757936646526735,0.4538469598016275,0.47857367373310516,228802.46390856933,3285915.75,2015,24385.334301833976,0.12158808933002481,0.456575682382134,0.4218362282878412,173060.31644176895,3285915.75,3564,38401.27860843333,0.13580246913580246,0.44388327721661053,0.42031425364758696,198198.57607092094
H10,57,3857452.0,28633,57664.07822276639,0.06729996856773653,0.4508783571403625,0.481821674291901,235236.37758386735,3440279.0,2015,24870.31216091556,0.12158808933002481,0.45707196029776676,0.42133995037220845,178653.09088352093,3440279.0,3564,39233.78216368154,0.13580246913580246,0.4444444444444444,0.41975308641975306,203768.1805092507
H10,58,4033266.0,28633,59095.5780802852,0.06646177487514407,0.44916704501798627,0.4843711801068697,241156.07655653925,3594283.75,2015,25313.071985199567,0.1205955334987593,0.4575682382133995,0.4218362282878412,184059.30844363064,3594283.75,3564,40006.28941117968,0.13468013468013468,0.4452861952861953,0.42003367003367004,209118.12804653365
H10,59,4208573.5,28633,60255.40835137485,0.0662173017148046,0.4477700555303321,0.4860126427548633,246745.02627220936,3749817.75,2015,25687.94545694623,0.1205955334987593,0.45806451612903226,0.42133995037220845,189402.12724780897,3749817.75,3564,40683.55373535976,0.13468013468013468,0.44668911335578004,0.4186307519640853,214305.45544808483
H10,60,4393572.0,28633,61456.66995657266,0.06586805434289107,0.4466175392030175,0.48751440645409144,252871.8727797296,3902420.0,2015,26092.727573086777,0.12009925558312655,0.458560794044665,0.42133995037220845,195085.86979820632,3902420.0,3564,41400.57902613607,0.13411896745230079,0.44668911335578004,0.41919191919191917,219852.73216410406
H10,61,4596073.0,28633,62836.72602382336,0.06579820486850836,0.4466175392030175,0.48758425592847415,259793.46180947067,4059616.0,2015,26521.194206269534,0.12009925558312655,0.45905707196029777,0.42084367245657567,201256.88223824126,4059616.0,3564,42176.57803799843,0.13383838383838384,0.44668911335578004,0.41947250280583614,225952.05014471058
H10,62,4796489.0,28633,64177.924035875585,0.06544895749659484,0.4458841197219991,0.48866692278140605,266492.8751847721,4216757.5,2015,26958.147906183844,0.12009925558312655,0.45905707196029777,0.42084367245657567,207547.29939403228,4216757.5,3564,42954.42747297642,0.1335578002244669,0.44696969696969696,0.41947250280583614,232117.0158953193
H10,63,4977562.0,28633,65433.49398623522,0.06513463486187267,0.44532532392693747,0.4895400412111899,272684.01093052217,4367499.0,2015,27378.993671972104,0.12009925558312655,0.4575682382133995,0.42233250620347396,213647.88359540995,4367499.0,3564,43699.52647247095,0.132996632996633,0.44556677890011226,0.4214365881032548,238045.76995850046
