event_id,target_volume_source,scope,flux_source,face_stage_rule,sign_mode,boundary_mode,source_mode,has_native_face_flow,has_native_cell_flow_balance,num_nodes,num_transitions,delta_t_seconds,hecras_computation_delta_t_seconds,hdf_output_delta_t_seconds,hdf_output_matches_computation,computation_steps_per_budget_interval,storage_aligned,storage_alignment_rmse_ft3,storage_alignment_max_abs_ft3,domain_residual_rmse_ft3,hdf_path,target_rms_ft3,budget_rms_ft3,residual_rmse_ft3,residual_mae_ft3,residual_bias_ft3,relative_rmse,correlation
H1,hgn_target,all,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,hdf_precipitation,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,112426923.42936124,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1149.7584853730057,504568.00669814774,504570.187275109,82020.64694815707,-7387.831704796178,438.84884842699455,-0.002557208040444716
H1,hgn_target,zone_3,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,hdf_precipitation,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,12439384.01640104,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,484.44057694357963,509941.76812186645,509933.5804645748,80810.19082003116,-6010.190582097867,1052.6235925195099,0.016480576353835416
H1,hdf_reconstructed,all,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,hdf_precipitation,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,112393347.93357195,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1848.017043399425,504568.00669814774,504607.62230635487,82116.34918634927,-7248.6775606629235,273.053554407772,-0.022088756893138526
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,hdf_precipitation,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,12401677.90772796,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,782.272540069113,509941.76812186645,509951.04328672076,80862.09158275185,-5888.901802240037,651.8841160417917,-0.013810172055400166
H1,hgn_target,all,reconstructed_velocity_area,mean,negated,native_bc_only,none,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,82402160.99170528,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1149.7584853730057,678795.6887556845,678794.3062666459,82915.92570829412,4734.459450508826,590.3799057820659,0.0028789407365450545
H1,hgn_target,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,none,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,53519912.22171978,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,484.44057694357963,1371049.4826841573,1371047.122130758,116742.98038980772,32597.825222582298,2830.1657362827327,0.00697481003554552
H1,hdf_reconstructed,all,reconstructed_velocity_area,mean,negated,native_bc_only,none,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,82289280.08808395,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1848.017043399425,678795.6887556845,678822.1875448864,83024.29898101806,4873.613594642077,367.3246358681811,-0.012101302081467443
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,none,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,53580694.38060594,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,782.272540069113,1371049.4826841573,1371053.1319138296,116834.28761290741,32719.11400244012,1752.6540453442203,0.0004901264810528306
H1,hgn_target,all,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,44374305.37856923,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1149.7584853730057,678858.3765373713,678855.1566788153,86855.36277559918,-3370.0862656649333,590.432830298774,0.0030520518785803587
H1,hgn_target,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,50675656.191009805,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,484.44057694357963,1370998.8560652016,1370996.4201169785,117468.12499268647,30649.947462873573,2830.0610753269984,0.00701669957508217
H1,hdf_reconstructed,all,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,43575899.85690036,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1848.017043399425,678858.3765373713,678883.081188051,86951.03573315477,-3230.9321215316827,367.357586669897,-0.012925968994157273
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,50734824.368791364,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,782.272540069113,1370998.8560652016,1371002.3061491356,117520.03147918123,30771.236242731404,1752.5890734040197,0.0004533675653708887
H1,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,5664876.951504329,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1149.7584853730057,502737.25027482497,502735.8338880756,75487.32841582804,-442.04825578413465,437.2534234656921,0.002253878695914513
H1,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,8862948.199200675,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,484.44057694357963,518261.5974678759,518269.7644692361,77466.38210519908,3107.7976163106778,1069.831449171931,-0.01596886141928539
H1,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,5521046.342399747,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1848.017043399425,502737.25027482497,502714.8907948601,75502.70543277918,-302.8941116508816,272.0293584901775,0.013921134664884798
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,8878534.046760904,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,782.272540069113,518261.5974678759,518255.1471388078,77499.63707994675,3229.086396168509,662.4994750461527,0.010432930105983614
H1,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,125420035.48240474,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1149.7584853730057,502860.81434299075,502856.91769199393,79172.47737234924,-8546.593971957893,437.3587358469085,0.0024877861385022675
H1,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,6983012.085118153,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,484.44057694357963,518227.6442106532,518235.61252012383,78105.7096155171,1159.9198566019547,1069.7609514664584,-0.01585894882473078
H1,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,125207615.62877402,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1848.017043399425,502860.81434299075,502836.04138247436,79147.19160570343,-8407.439827824644,272.0949155628501,0.012804669620220342
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,6966307.563842596,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,782.272540069113,518227.6442106532,518220.6662436064,78066.77165478098,1281.2086364597865,662.4553971916515,0.010336226030108609
H1,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,82402160.99170528,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1149.7584853730057,667095.9671424481,667098.6818017149,79885.55746624165,4734.459450508826,580.2076612509576,-0.0006810765322190177
H1,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,68323210.37667382,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,484.44057694357963,1330656.4051215253,1330660.2039889835,112118.12411072422,39138.71336248695,2746.797579146552,-0.005326859529119999
H1,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,82289280.08808394,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1848.017043399425,667095.9671424481,667082.5416594583,79901.11719808819,4873.613594642077,360.9720722230791,0.009791306422529449
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,68374765.4279054,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,782.272540069113,1330656.4051215253,1330653.8928709093,112151.31121822156,39260.002142344776,1701.0106129423223,0.009727942584962056
