event_id,target_volume_source,scope,flux_source,face_stage_rule,sign_mode,boundary_mode,source_mode,has_native_face_flow,has_native_cell_flow_balance,num_nodes,num_transitions,delta_t_seconds,hecras_computation_delta_t_seconds,hdf_output_delta_t_seconds,hdf_output_matches_computation,computation_steps_per_budget_interval,storage_aligned,storage_alignment_rmse_ft3,storage_alignment_max_abs_ft3,domain_residual_rmse_ft3,hdf_path,target_rms_ft3,budget_rms_ft3,residual_rmse_ft3,residual_mae_ft3,residual_bias_ft3,relative_rmse,correlation
H1,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,hdf_precipitation,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,3946735.265857172,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1414.7704046751048,53152.212302086424,53142.20566559034,6933.241657630671,-263.08664072279055,37.56242390283404,0.019691938169668553
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,native_bc_only,hdf_precipitation,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,343955.72354926704,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,613.6677145197725,30912.126789336035,30918.969100815255,3533.323873971385,-123.26346673105948,50.383894034593276,-0.0015289038108891803
H1,hgn_target,all,reconstructed_velocity_area,minimum,negated,reconstructed_all_touching_faces,none,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,14500985.466379186,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1149.7584853730057,93352.14125670993,93406.84918383755,7520.989251908651,1116.9425056954244,81.24040863550088,-0.040476436975251565
H1,hgn_target,zone_3,reconstructed_velocity_area,minimum,negated,reconstructed_all_touching_faces,none,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,416785.4362000975,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,484.44057694357963,30883.02294741325,30873.24664658618,3536.886217084149,201.55716331460476,63.729687635521564,0.028534469082685327
H1,hdf_reconstructed,all,reconstructed_velocity_area,minimum,negated,reconstructed_all_touching_faces,none,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,14626296.197378118,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1414.7704046751048,93352.14125670993,93415.81518871308,7536.40901266278,1125.693963371445,66.02895768813143,-0.036558167625327716
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,negated,reconstructed_all_touching_faces,none,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,389601.59684442665,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,613.6677145197725,30883.02294741325,30888.34716992323,3539.8140063299843,198.6720212163701,50.33399417809522,0.001569556159203211
H1,hgn_target,all,reconstructed_velocity_area,minimum,negated,reconstructed_all_touching_faces,hdf_precipitation,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,13678949.623298896,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1149.7584853730057,93350.59051632688,93405.20108606084,7534.301195102416,1057.307050815878,81.23897520596097,-0.040467568471313664
H1,hgn_target,zone_3,reconstructed_velocity_area,minimum,negated,reconstructed_all_touching_faces,hdf_precipitation,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,399335.72041798383,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,484.44057694357963,30882.874471493553,30873.073515645163,3544.387633628563,187.22414819962273,63.72933025228561,0.028548210941969045
H1,hdf_reconstructed,all,reconstructed_velocity_area,minimum,negated,reconstructed_all_touching_faces,hdf_precipitation,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,13803851.13529321,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1414.7704046751048,93350.59051632688,93414.15714117003,7551.748021559131,1066.0585084918994,66.02778573292402,-0.0365477960400452
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,negated,reconstructed_all_touching_faces,hdf_precipitation,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,371421.9309266424,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,613.6677145197725,30882.874471493553,30888.178914457225,3547.8566135982783,184.33900610138812,50.33371999801042,0.0015747003552590553
