event_id,target_volume_source,scope,flux_source,face_stage_rule,sign_mode,boundary_mode,source_mode,has_native_face_flow,has_native_cell_flow_balance,num_nodes,num_transitions,delta_t_seconds,hecras_computation_delta_t_seconds,hdf_output_delta_t_seconds,hdf_output_matches_computation,computation_steps_per_budget_interval,storage_aligned,storage_alignment_rmse_ft3,storage_alignment_max_abs_ft3,domain_residual_rmse_ft3,hdf_path,target_rms_ft3,budget_rms_ft3,residual_rmse_ft3,residual_mae_ft3,residual_bias_ft3,relative_rmse,correlation
H11,hgn_target,zone_3,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,hdf_precipitation,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,9860999.193703992,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,58.55961893649067,660018.9294988639,660018.871011169,147033.38430229083,845.9573709829613,11270.887396432267,0.0012013795034849417
H11,hdf_reconstructed,all,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,hdf_precipitation,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,220686427.19175467,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,656.5404679795807,838601.8331182788,838596.0259773058,122329.70143888664,-11985.814912658285,1277.2952573022312,0.01005195115210033
H11,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,hdf_precipitation,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,9864503.467491796,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,298.8810050331455,660018.9294988639,660016.7277621424,147036.62660871734,819.4709856220366,2208.2926537567932,0.007525889990595634
H11,hgn_target,all,reconstructed_velocity_area,mean,negated,native_bc_only,none,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,232632459.71793392,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,64.90788211441651,1514320.8131840965,1514320.6881976058,129971.84753749502,14106.276342494319,23330.305024099132,0.0023449365710518006
H11,hgn_target,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,none,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,160238605.3579512,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,58.55961893649067,3167834.6544728666,3167834.659589037,242207.31573881305,100093.68440630293,54095.88923426279,0.003673984280730838
H11,hdf_reconstructed,all,reconstructed_velocity_area,mean,negated,native_bc_only,none,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,232343064.99635506,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,656.5404679795807,1514320.8131840965,1514317.5417928293,129972.15102530738,14066.719228821346,2306.5105894430967,0.004685088931449935
H11,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,none,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,160211593.4196548,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,298.8810050331455,3167834.6544728666,3167834.191393187,242209.16759573415,100067.19802094201,10598.981327173595,-0.00047480677905587567
H11,hgn_target,all,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,42068873.41055948,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,64.90788211441651,1514421.0076646982,1514420.7848835462,137386.4813032534,1275.7446151269485,23331.847158623936,0.003492563569515429
H11,hgn_target,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,154874160.85903174,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,58.55961893649067,3167690.365054927,3167690.352868451,243177.4848976064,97009.94495041948,54093.424964118836,0.003856104709633016
H11,hdf_reconstructed,all,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,41351233.09073485,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,656.5404679795807,1514421.0076646982,1514417.7920018483,137390.25623713713,1236.1875014539646,2306.663284080988,0.005075513506663354
H11,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,154846832.67898312,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,298.8810050331455,3167690.365054927,3167689.906302515,243180.72720403285,96983.45856505854,10598.498576218391,-0.00042544954468066147
H11,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,11325536.128503982,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,64.90788211441651,836307.9981188783,836308.2383777394,112518.74376649615,-878.758603665723,12884.540538597998,-0.0037108654509508746
H11,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,13090540.415651286,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,58.55961893649067,667191.0592977614,667191.0633033051,142152.21942403,-4483.411510618494,11393.364154689769,-0.0008236922719987024
H11,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,11883829.352397412,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,656.5404679795807,836307.9981188783,836313.6757447018,112521.52229942124,-918.3157173387067,1273.8189289661764,-0.008209128248358247
H11,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,False,False,1274,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,13097981.14995847,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,298.8810050331455,667191.0592977614,667193.1836886683,142157.18447298775,-4509.897895979418,2232.3037344399904,-0.006456897106914748
H11,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,False,False,12715,167,1799.9999712,30.0,1799.9999999999984,False,59.99999904,False,15325.711639019733,430306.028954771,234227471.34690964,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_test_h11h15/outputs_seed/planH11/Minxiong.p01.hdf,64.90788211441651,836508.3602317036,836508.42336991,119441.55998799788,-13709.290331033098,12887.624678546019,-0.0016320585674243868
